,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
294207,2020-01-20,Gyeongsangbuk-do,Andong,male,70,0,0,0.0,0.0,0.0,0.0
294179,2020-01-20,Gyeonggi-do,Ansan,male,70,0,0,0.0,0.0,0.0,0.0
294180,2020-01-20,Gyeonggi-do,Anseong,male,70,0,0,0.0,0.0,0.0,0.0
294181,2020-01-20,Gyeonggi-do,Anyang,male,70,0,0,0.0,0.0,0.0,0.0
294142,2020-01-20,Chungcheongnam-do,Asan,male,70,0,0,0.0,0.0,0.0,0.0
294208,2020-01-20,Gyeongsangbuk-do,Bonghwa,male,70,0,0,0.0,0.0,0.0,0.0
294182,2020-01-20,Gyeonggi-do,Bucheon,male,70,0,0,0.0,0.0,0.0,0.0
294120,2020-01-20,Busan,Buk,male,70,0,0,0.0,0.0,0.0,0.0
294158,2020-01-20,Daegu,Buk,male,70,0,0,0.0,0.0,0.0,0.0
294175,2020-01-20,Gwangju,Buk,male,70,0,0,0.0,0.0,0.0,0.0
294287,2020-01-20,Ulsan,Buk,male,70,0,0,0.0,0.0,0.0,0.0
294241,2020-01-20,Incheon,Bupyeong,male,70,0,0,0.0,0.0,0.0,0.0
294121,2020-01-20,Busan,Busanjin,male,70,0,0,0.0,0.0,0.0,0.0
294143,2020-01-20,Chungcheongnam-do,Buyeo,male,70,0,0,0.0,0.0,0.0,0.0
294226,2020-01-20,Gyeongsangnam-do,Changnyeong,male,70,0,0,0.0,0.0,0.0,0.0
294227,2020-01-20,Gyeongsangnam-do,Changwon,male,70,0,0,0.0,0.0,0.0,0.0
294144,2020-01-20,Chungcheongnam-do,Cheonan,male,70,0,0,0.0,0.0,0.0,0.0
294209,2020-01-20,Gyeongsangbuk-do,Cheongdo,male,70,0,0,0.0,0.0,0.0,0.0
294135,2020-01-20,Chungcheongbuk-do,Cheongju,male,70,0,0,0.0,0.0,0.0,0.0
294210,2020-01-20,Gyeongsangbuk-do,Cheongsong,male,70,0,0,0.0,0.0,0.0,0.0
294164,2020-01-20,Gangwon-do,Cheorwon,male,70,0,0,0.0,0.0,0.0,0.0
294211,2020-01-20,Gyeongsangbuk-do,Chilgok,male,70,0,0,0.0,0.0,0.0,0.0
294165,2020-01-20,Gangwon-do,Chuncheon,male,70,0,0,0.0,0.0,0.0,0.0
294136,2020-01-20,Chungcheongbuk-do,Chungju,male,70,0,0,0.0,0.0,0.0,0.0
294159,2020-01-20,Daejeon,Daedeok,male,70,0,0,0.0,0.0,0.0,0.0
294151,2020-01-20,Daegu,Dalseo,male,70,0,0,0.0,0.0,0.0,0.0
294152,2020-01-20,Daegu,Dalseong,male,70,0,0,0.0,0.0,0.0,0.0
294137,2020-01-20,Chungcheongbuk-do,Danyang,male,70,0,0,0.0,0.0,0.0,0.0
294262,2020-01-20,Seoul,Dobong,male,70,0,0,0.0,0.0,0.0,0.0
294122,2020-01-20,Busan,Dong,male,70,0,0,0.0,0.0,0.0,0.0
294153,2020-01-20,Daegu,Dong,male,70,0,0,0.0,0.0,0.0,0.0
294160,2020-01-20,Daejeon,Dong,male,70,0,0,0.0,0.0,0.0,0.0
294176,2020-01-20,Gwangju,Dong,male,70,0,0,0.0,0.0,0.0,0.0
294242,2020-01-20,Incheon,Dong,male,70,0,0,0.0,0.0,0.0,0.0
294288,2020-01-20,Ulsan,Dong,male,70,0,0,0.0,0.0,0.0,0.0
294263,2020-01-20,Seoul,Dongdaemun,male,70,0,0,0.0,0.0,0.0,0.0
294183,2020-01-20,Gyeonggi-do,Dongducheon,male,70,0,0,0.0,0.0,0.0,0.0
294264,2020-01-20,Seoul,Dongjak,male,70,0,0,0.0,0.0,0.0,0.0
294123,2020-01-20,Busan,Dongnae,male,70,0,0,0.0,0.0,0.0,0.0
294138,2020-01-20,Chungcheongbuk-do,Eumseong,male,70,0,0,0.0,0.0,0.0,0.0
294265,2020-01-20,Seoul,Eunpyeong,male,70,0,0,0.0,0.0,0.0,0.0
294266,2020-01-20,Seoul,Gangbuk,male,70,0,0,0.0,0.0,0.0,0.0
294267,2020-01-20,Seoul,Gangdong,male,70,0,0,0.0,0.0,0.0,0.0
294243,2020-01-20,Incheon,Ganghwa,male,70,0,0,0.0,0.0,0.0,0.0
294268,2020-01-20,Seoul,Gangnam,male,70,0,0,0.0,0.0,0.0,0.0
294166,2020-01-20,Gangwon-do,Gangneung,male,70,0,0,0.0,0.0,0.0,0.0
294124,2020-01-20,Busan,Gangseo,male,70,0,0,0.0,0.0,0.0,0.0
294269,2020-01-20,Seoul,Gangseo,male,70,0,0,0.0,0.0,0.0,0.0
294184,2020-01-20,Gyeonggi-do,Gapyeong,male,70,0,0,0.0,0.0,0.0,0.0
294228,2020-01-20,Gyeongsangnam-do,Geochang,male,70,0,0,0.0,0.0,0.0,0.0
294229,2020-01-20,Gyeongsangnam-do,Geoje,male,70,0,0,0.0,0.0,0.0,0.0
294270,2020-01-20,Seoul,Geumcheon,male,70,0,0,0.0,0.0,0.0,0.0
294125,2020-01-20,Busan,Geumjeong,male,70,0,0,0.0,0.0,0.0,0.0
294126,2020-01-20,Busan,Gijang,male,70,0,0,0.0,0.0,0.0,0.0
294212,2020-01-20,Gyeongsangbuk-do,Gimcheon,male,70,0,0,0.0,0.0,0.0,0.0
294230,2020-01-20,Gyeongsangnam-do,Gimhae,male,70,0,0,0.0,0.0,0.0,0.0
294251,2020-01-20,Jeollabuk-do,Gimje,male,70,0,0,0.0,0.0,0.0,0.0
