,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
647151,2020-01-20,Gyeongsangbuk-do,Andong,All,80,0,0,0.0,0.0,0.0,0.0
647123,2020-01-20,Gyeonggi-do,Ansan,All,80,0,0,0.0,0.0,0.0,0.0
647124,2020-01-20,Gyeonggi-do,Anseong,All,80,0,0,0.0,0.0,0.0,0.0
647125,2020-01-20,Gyeonggi-do,Anyang,All,80,0,0,0.0,0.0,0.0,0.0
647086,2020-01-20,Chungcheongnam-do,Asan,All,80,0,0,0.0,0.0,0.0,0.0
647152,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,80,0,0,0.0,0.0,0.0,0.0
647126,2020-01-20,Gyeonggi-do,Bucheon,All,80,0,0,0.0,0.0,0.0,0.0
647064,2020-01-20,Busan,Buk,All,80,0,0,0.0,0.0,0.0,0.0
647102,2020-01-20,Daegu,Buk,All,80,0,0,0.0,0.0,0.0,0.0
647119,2020-01-20,Gwangju,Buk,All,80,0,0,0.0,0.0,0.0,0.0
647231,2020-01-20,Ulsan,Buk,All,80,0,0,0.0,0.0,0.0,0.0
647185,2020-01-20,Incheon,Bupyeong,All,80,0,0,0.0,0.0,0.0,0.0
647065,2020-01-20,Busan,Busanjin,All,80,0,0,0.0,0.0,0.0,0.0
647087,2020-01-20,Chungcheongnam-do,Buyeo,All,80,0,0,0.0,0.0,0.0,0.0
647170,2020-01-20,Gyeongsangnam-do,Changnyeong,All,80,0,0,0.0,0.0,0.0,0.0
647171,2020-01-20,Gyeongsangnam-do,Changwon,All,80,0,0,0.0,0.0,0.0,0.0
647088,2020-01-20,Chungcheongnam-do,Cheonan,All,80,0,0,0.0,0.0,0.0,0.0
647153,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,80,0,0,0.0,0.0,0.0,0.0
647079,2020-01-20,Chungcheongbuk-do,Cheongju,All,80,0,0,0.0,0.0,0.0,0.0
647154,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,80,0,0,0.0,0.0,0.0,0.0
647108,2020-01-20,Gangwon-do,Cheorwon,All,80,0,0,0.0,0.0,0.0,0.0
647155,2020-01-20,Gyeongsangbuk-do,Chilgok,All,80,0,0,0.0,0.0,0.0,0.0
647109,2020-01-20,Gangwon-do,Chuncheon,All,80,0,0,0.0,0.0,0.0,0.0
647080,2020-01-20,Chungcheongbuk-do,Chungju,All,80,0,0,0.0,0.0,0.0,0.0
647103,2020-01-20,Daejeon,Daedeok,All,80,0,0,0.0,0.0,0.0,0.0
647095,2020-01-20,Daegu,Dalseo,All,80,0,0,0.0,0.0,0.0,0.0
647096,2020-01-20,Daegu,Dalseong,All,80,0,0,0.0,0.0,0.0,0.0
647081,2020-01-20,Chungcheongbuk-do,Danyang,All,80,0,0,0.0,0.0,0.0,0.0
647206,2020-01-20,Seoul,Dobong,All,80,0,0,0.0,0.0,0.0,0.0
647066,2020-01-20,Busan,Dong,All,80,0,0,0.0,0.0,0.0,0.0
647097,2020-01-20,Daegu,Dong,All,80,0,0,0.0,0.0,0.0,0.0
647104,2020-01-20,Daejeon,Dong,All,80,0,0,0.0,0.0,0.0,0.0
647120,2020-01-20,Gwangju,Dong,All,80,0,0,0.0,0.0,0.0,0.0
647186,2020-01-20,Incheon,Dong,All,80,0,0,0.0,0.0,0.0,0.0
647232,2020-01-20,Ulsan,Dong,All,80,0,0,0.0,0.0,0.0,0.0
647207,2020-01-20,Seoul,Dongdaemun,All,80,0,0,0.0,0.0,0.0,0.0
