,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
235383,2020-01-20,Gyeongsangbuk-do,Andong,female,60,0,0,0.0,0.0,0.0,0.0
235355,2020-01-20,Gyeonggi-do,Ansan,female,60,0,0,0.0,0.0,0.0,0.0
235356,2020-01-20,Gyeonggi-do,Anseong,female,60,0,0,0.0,0.0,0.0,0.0
235357,2020-01-20,Gyeonggi-do,Anyang,female,60,0,0,0.0,0.0,0.0,0.0
235318,2020-01-20,Chungcheongnam-do,Asan,female,60,0,0,0.0,0.0,0.0,0.0
235384,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,60,0,0,0.0,0.0,0.0,0.0
235358,2020-01-20,Gyeonggi-do,Bucheon,female,60,0,0,0.0,0.0,0.0,0.0
235296,2020-01-20,Busan,Buk,female,60,0,0,0.0,0.0,0.0,0.0
235334,2020-01-20,Daegu,Buk,female,60,0,0,0.0,0.0,0.0,0.0
235351,2020-01-20,Gwangju,Buk,female,60,0,0,0.0,0.0,0.0,0.0
235463,2020-01-20,Ulsan,Buk,female,60,0,0,0.0,0.0,0.0,0.0
235417,2020-01-20,Incheon,Bupyeong,female,60,0,0,0.0,0.0,0.0,0.0
235297,2020-01-20,Busan,Busanjin,female,60,0,0,0.0,0.0,0.0,0.0
235319,2020-01-20,Chungcheongnam-do,Buyeo,female,60,0,0,0.0,0.0,0.0,0.0
235402,2020-01-20,Gyeongsangnam-do,Changnyeong,female,60,0,0,0.0,0.0,0.0,0.0
235403,2020-01-20,Gyeongsangnam-do,Changwon,female,60,0,0,0.0,0.0,0.0,0.0
235320,2020-01-20,Chungcheongnam-do,Cheonan,female,60,0,0,0.0,0.0,0.0,0.0
235385,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,60,0,0,0.0,0.0,0.0,0.0
235311,2020-01-20,Chungcheongbuk-do,Cheongju,female,60,0,0,0.0,0.0,0.0,0.0
235386,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,60,0,0,0.0,0.0,0.0,0.0
235340,2020-01-20,Gangwon-do,Cheorwon,female,60,0,0,0.0,0.0,0.0,0.0
235387,2020-01-20,Gyeongsangbuk-do,Chilgok,female,60,0,0,0.0,0.0,0.0,0.0
235341,2020-01-20,Gangwon-do,Chuncheon,female,60,0,0,0.0,0.0,0.0,0.0
235312,2020-01-20,Chungcheongbuk-do,Chungju,female,60,0,0,0.0,0.0,0.0,0.0
235335,2020-01-20,Daejeon,Daedeok,female,60,0,0,0.0,0.0,0.0,0.0
235327,2020-01-20,Daegu,Dalseo,female,60,0,0,0.0,0.0,0.0,0.0
235328,2020-01-20,Daegu,Dalseong,female,60,0,0,0.0,0.0,0.0,0.0
235313,2020-01-20,Chungcheongbuk-do,Danyang,female,60,0,0,0.0,0.0,0.0,0.0
235438,2020-01-20,Seoul,Dobong,female,60,0,0,0.0,0.0,0.0,0.0
235298,2020-01-20,Busan,Dong,female,60,0,0,0.0,0.0,0.0,0.0
235329,2020-01-20,Daegu,Dong,female,60,0,0,0.0,0.0,0.0,0.0
235336,2020-01-20,Daejeon,Dong,female,60,0,0,0.0,0.0,0.0,0.0
235352,2020-01-20,Gwangju,Dong,female,60,0,0,0.0,0.0,0.0,0.0
235418,2020-01-20,Incheon,Dong,female,60,0,0,0.0,0.0,0.0,0.0
235464,2020-01-20,Ulsan,Dong,female,60,0,0,0.0,0.0,0.0,0.0
235439,2020-01-20,Seoul,Dongdaemun,female,60,0,0,0.0,0.0,0.0,0.0
235359,2020-01-20,Gyeonggi-do,Dongducheon,female,60,0,0,0.0,0.0,0.0,0.0
235440,2020-01-20,Seoul,Dongjak,female,60,0,0,0.0,0.0,0.0,0.0
235299,2020-01-20,Busan,Dongnae,female,60,0,0,0.0,0.0,0.0,0.0
235314,2020-01-20,Chungcheongbuk-do,Eumseong,female,60,0,0,0.0,0.0,0.0,0.0
235441,2020-01-20,Seoul,Eunpyeong,female,60,0,0,0.0,0.0,0.0,0.0
235442,2020-01-20,Seoul,Gangbuk,female,60,0,0,0.0,0.0,0.0,0.0
235443,2020-01-20,Seoul,Gangdong,female,60,0,0,0.0,0.0,0.0,0.0
235419,2020-01-20,Incheon,Ganghwa,female,60,0,0,0.0,0.0,0.0,0.0
235444,2020-01-20,Seoul,Gangnam,female,60,0,0,0.0,0.0,0.0,0.0
235342,2020-01-20,Gangwon-do,Gangneung,female,60,0,0,0.0,0.0,0.0,0.0
235300,2020-01-20,Busan,Gangseo,female,60,0,0,0.0,0.0,0.0,0.0
235445,2020-01-20,Seoul,Gangseo,female,60,0,0,0.0,0.0,0.0,0.0
235360,2020-01-20,Gyeonggi-do,Gapyeong,female,60,0,0,0.0,0.0,0.0,0.0
235404,2020-01-20,Gyeongsangnam-do,Geochang,female,60,0,0,0.0,0.0,0.0,0.0
235405,2020-01-20,Gyeongsangnam-do,Geoje,female,60,0,0,0.0,0.0,0.0,0.0
235446,2020-01-20,Seoul,Geumcheon,female,60,0,0,0.0,0.0,0.0,0.0
235301,2020-01-20,Busan,Geumjeong,female,60,0,0,0.0,0.0,0.0,0.0
235302,2020-01-20,Busan,Gijang,female,60,0,0,0.0,0.0,0.0,0.0
235388,2020-01-20,Gyeongsangbuk-do,Gimcheon,female,60,0,0,0.0,0.0,0.0,0.0
235406,2020-01-20,Gyeongsangnam-do,Gimhae,female,60,0,0,0.0,0.0,0.0,0.0
235427,2020-01-20,Jeollabuk-do,Gimje,female,60,0,0,0.0,0.0,0.0,0.0
235361,2020-01-20,Gyeonggi-do,Gimpo,female,60,0,0,0.0,0.0,0.0,0.0
235315,2020-01-20,Chungcheongbuk-do,Goesan,female,60,0,0,0.0,0.0,0.0,0.0
235389,2020-01-20,Gyeongsangbuk-do,Goryeong,female,60,0,0,0.0,0.0,0.0,0.0
235350,2020-01-20,Gangwon-do,Goseong,female,60,0,0,0.0,0.0,0.0,0.0
235407,2020-01-20,Gyeongsangnam-do,Goseong,female,60,0,0,0.0,0.0,0.0,0.0
235362,2020-01-20,Gyeonggi-do,Goyang,female,60,0,0,0.0,0.0,0.0,0.0
235390,2020-01-20,Gyeongsangbuk-do,Gumi,female,60,0,0,0.0,0.0,0.0,0.0
235363,2020-01-20,Gyeonggi-do,Gunpo,female,60,0,0,0.0,0.0,0.0,0.0
235428,2020-01-20,Jeollabuk-do,Gunsan,female,60,0,0,0.0,0.0,0.0,0.0
235364,2020-01-20,Gyeonggi-do,Guri,female,60,0,0,0.0,0.0,0.0,0.0
235447,2020-01-20,Seoul,Guro,female,60,0,0,0.0,0.0,0.0,0.0
235365,2020-01-20,Gyeonggi-do,Gwacheon,female,60,0,0,0.0,0.0,0.0,0.0
235448,2020-01-20,Seoul,Gwanak,female,60,0,0,0.0,0.0,0.0,0.0
235449,2020-01-20,Seoul,Gwangjin,female,60,0,0,0.0,0.0,0.0,0.0
235366,2020-01-20,Gyeonggi-do,Gwangju,female,60,0,0,0.0,0.0,0.0,0.0
235367,2020-01-20,Gyeonggi-do,Gwangmyeong,female,60,0,0,0.0,0.0,0.0,0.0
235432,2020-01-20,Jeollanam-do,Gwangyang,female,60,0,0,0.0,0.0,0.0,0.0
235391,2020-01-20,Gyeongsangbuk-do,Gyeongju,female,60,0,0,0.0,0.0,0.0,0.0
235392,2020-01-20,Gyeongsangbuk-do,Gyeongsan,female,60,0,0,0.0,0.0,0.0,0.0
235321,2020-01-20,Chungcheongnam-do,Gyeryong,female,60,0,0,0.0,0.0,0.0,0.0
235420,2020-01-20,Incheon,Gyeyang,female,60,0,0,0.0,0.0,0.0,0.0
235303,2020-01-20,Busan,Haeundae,female,60,0,0,0.0,0.0,0.0,0.0
235408,2020-01-20,Gyeongsangnam-do,Haman,female,60,0,0,0.0,0.0,0.0,0.0
235409,2020-01-20,Gyeongsangnam-do,Hamyang,female,60,0,0,0.0,0.0,0.0,0.0
235368,2020-01-20,Gyeonggi-do,Hanam,female,60,0,0,0.0,0.0,0.0,0.0
235410,2020-01-20,Gyeongsangnam-do,Hapcheon,female,60,0,0,0.0,0.0,0.0,0.0
235343,2020-01-20,Gangwon-do,Hoengseong,female,60,0,0,0.0,0.0,0.0,0.0
235322,2020-01-20,Chungcheongnam-do,Hongseong,female,60,0,0,0.0,0.0,0.0,0.0
235369,2020-01-20,Gyeonggi-do,Hwaseong,female,60,0,0,0.0,0.0,0.0,0.0
235433,2020-01-20,Jeollanam-do,Hwasun,female,60,0,0,0.0,0.0,0.0,0.0
235370,2020-01-20,Gyeonggi-do,Icheon,female,60,0,0,0.0,0.0,0.0,0.0
235429,2020-01-20,Jeollabuk-do,Iksan,female,60,0,0,0.0,0.0,0.0,0.0
235344,2020-01-20,Gangwon-do,Inje,female,60,0,0,0.0,0.0,0.0,0.0
235430,2020-01-20,Jeollabuk-do,Jangsu,female,60,0,0,0.0,0.0,0.0,0.0
235426,2020-01-20,Jeju,Jeju,female,60,0,0,0.0,0.0,0.0,0.0
235431,2020-01-20,Jeollabuk-do,Jeonju,female,60,0,0,0.0,0.0,0.0,0.0
235316,2020-01-20,Chungcheongbuk-do,Jeungpyeong,female,60,0,0,0.0,0.0,0.0,0.0
235317,2020-01-20,Chungcheongbuk-do,Jincheon,female,60,0,0,0.0,0.0,0.0,0.0
235411,2020-01-20,Gyeongsangnam-do,Jinju,female,60,0,0,0.0,0.0,0.0,0.0
235450,2020-01-20,Seoul,Jongno,female,60,0,0,0.0,0.0,0.0,0.0
235310,2020-01-20,Busan,Jung,female,60,0,0,0.0,0.0,0.0,0.0
235330,2020-01-20,Daegu,Jung,female,60,0,0,0.0,0.0,0.0,0.0
