,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
549111,2020-01-20,Gyeongsangbuk-do,Andong,All,30,0,0,0.0,0.0,0.0,0.0
549083,2020-01-20,Gyeonggi-do,Ansan,All,30,0,0,0.0,0.0,0.0,0.0
549084,2020-01-20,Gyeonggi-do,Anseong,All,30,0,0,0.0,0.0,0.0,0.0
549085,2020-01-20,Gyeonggi-do,Anyang,All,30,0,0,0.0,0.0,0.0,0.0
549046,2020-01-20,Chungcheongnam-do,Asan,All,30,0,0,0.0,0.0,0.0,0.0
549112,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,30,0,0,0.0,0.0,0.0,0.0
549086,2020-01-20,Gyeonggi-do,Bucheon,All,30,0,0,0.0,0.0,0.0,0.0
549024,2020-01-20,Busan,Buk,All,30,0,0,0.0,0.0,0.0,0.0
549062,2020-01-20,Daegu,Buk,All,30,0,0,0.0,0.0,0.0,0.0
549079,2020-01-20,Gwangju,Buk,All,30,0,0,0.0,0.0,0.0,0.0
549191,2020-01-20,Ulsan,Buk,All,30,0,0,0.0,0.0,0.0,0.0
549145,2020-01-20,Incheon,Bupyeong,All,30,0,0,0.0,0.0,0.0,0.0
549025,2020-01-20,Busan,Busanjin,All,30,0,0,0.0,0.0,0.0,0.0
549047,2020-01-20,Chungcheongnam-do,Buyeo,All,30,0,0,0.0,0.0,0.0,0.0
549130,2020-01-20,Gyeongsangnam-do,Changnyeong,All,30,0,0,0.0,0.0,0.0,0.0
549131,2020-01-20,Gyeongsangnam-do,Changwon,All,30,0,0,0.0,0.0,0.0,0.0
549048,2020-01-20,Chungcheongnam-do,Cheonan,All,30,0,0,0.0,0.0,0.0,0.0
549113,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,30,0,0,0.0,0.0,0.0,0.0
549039,2020-01-20,Chungcheongbuk-do,Cheongju,All,30,0,0,0.0,0.0,0.0,0.0
549114,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,30,0,0,0.0,0.0,0.0,0.0
549068,2020-01-20,Gangwon-do,Cheorwon,All,30,0,0,0.0,0.0,0.0,0.0
549115,2020-01-20,Gyeongsangbuk-do,Chilgok,All,30,0,0,0.0,0.0,0.0,0.0
549069,2020-01-20,Gangwon-do,Chuncheon,All,30,0,0,0.0,0.0,0.0,0.0
549040,2020-01-20,Chungcheongbuk-do,Chungju,All,30,0,0,0.0,0.0,0.0,0.0
549063,2020-01-20,Daejeon,Daedeok,All,30,0,0,0.0,0.0,0.0,0.0
549055,2020-01-20,Daegu,Dalseo,All,30,0,0,0.0,0.0,0.0,0.0
549056,2020-01-20,Daegu,Dalseong,All,30,0,0,0.0,0.0,0.0,0.0
549041,2020-01-20,Chungcheongbuk-do,Danyang,All,30,0,0,0.0,0.0,0.0,0.0
549166,2020-01-20,Seoul,Dobong,All,30,0,0,0.0,0.0,0.0,0.0
549026,2020-01-20,Busan,Dong,All,30,0,0,0.0,0.0,0.0,0.0
549057,2020-01-20,Daegu,Dong,All,30,0,0,0.0,0.0,0.0,0.0
549064,2020-01-20,Daejeon,Dong,All,30,0,0,0.0,0.0,0.0,0.0
549080,2020-01-20,Gwangju,Dong,All,30,0,0,0.0,0.0,0.0,0.0
549146,2020-01-20,Incheon,Dong,All,30,0,0,0.0,0.0,0.0,0.0
549192,2020-01-20,Ulsan,Dong,All,30,0,0,0.0,0.0,0.0,0.0
549167,2020-01-20,Seoul,Dongdaemun,All,30,0,0,0.0,0.0,0.0,0.0
549087,2020-01-20,Gyeonggi-do,Dongducheon,All,30,0,0,0.0,0.0,0.0,0.0
549168,2020-01-20,Seoul,Dongjak,All,30,0,0,0.0,0.0,0.0,0.0
549027,2020-01-20,Busan,Dongnae,All,30,0,0,0.0,0.0,0.0,0.0
549042,2020-01-20,Chungcheongbuk-do,Eumseong,All,30,0,0,0.0,0.0,0.0,0.0
549169,2020-01-20,Seoul,Eunpyeong,All,30,0,0,0.0,0.0,0.0,0.0
549170,2020-01-20,Seoul,Gangbuk,All,30,0,0,0.0,0.0,0.0,0.0
549171,2020-01-20,Seoul,Gangdong,All,30,0,0,0.0,0.0,0.0,0.0
549147,2020-01-20,Incheon,Ganghwa,All,30,0,0,0.0,0.0,0.0,0.0
549172,2020-01-20,Seoul,Gangnam,All,30,0,0,0.0,0.0,0.0,0.0
549070,2020-01-20,Gangwon-do,Gangneung,All,30,0,0,0.0,0.0,0.0,0.0
549028,2020-01-20,Busan,Gangseo,All,30,0,0,0.0,0.0,0.0,0.0
549173,2020-01-20,Seoul,Gangseo,All,30,0,0,0.0,0.0,0.0,0.0
549088,2020-01-20,Gyeonggi-do,Gapyeong,All,30,0,0,0.0,0.0,0.0,0.0
549132,2020-01-20,Gyeongsangnam-do,Geochang,All,30,0,0,0.0,0.0,0.0,0.0
549133,2020-01-20,Gyeongsangnam-do,Geoje,All,30,0,0,0.0,0.0,0.0,0.0
549174,2020-01-20,Seoul,Geumcheon,All,30,0,0,0.0,0.0,0.0,0.0
549029,2020-01-20,Busan,Geumjeong,All,30,0,0,0.0,0.0,0.0,0.0
549030,2020-01-20,Busan,Gijang,All,30,0,0,0.0,0.0,0.0,0.0
549116,2020-01-20,Gyeongsangbuk-do,Gimcheon,All,30,0,0,0.0,0.0,0.0,0.0
549134,2020-01-20,Gyeongsangnam-do,Gimhae,All,30,0,0,0.0,0.0,0.0,0.0
549155,2020-01-20,Jeollabuk-do,Gimje,All,30,0,0,0.0,0.0,0.0,0.0
549089,2020-01-20,Gyeonggi-do,Gimpo,All,30,0,0,0.0,0.0,0.0,0.0
549043,2020-01-20,Chungcheongbuk-do,Goesan,All,30,0,0,0.0,0.0,0.0,0.0
549117,2020-01-20,Gyeongsangbuk-do,Goryeong,All,30,0,0,0.0,0.0,0.0,0.0
549078,2020-01-20,Gangwon-do,Goseong,All,30,0,0,0.0,0.0,0.0,0.0
549135,2020-01-20,Gyeongsangnam-do,Goseong,All,30,0,0,0.0,0.0,0.0,0.0
549090,2020-01-20,Gyeonggi-do,Goyang,All,30,0,0,0.0,0.0,0.0,0.0
549118,2020-01-20,Gyeongsangbuk-do,Gumi,All,30,0,0,0.0,0.0,0.0,0.0
549091,2020-01-20,Gyeonggi-do,Gunpo,All,30,0,0,0.0,0.0,0.0,0.0
549156,2020-01-20,Jeollabuk-do,Gunsan,All,30,0,0,0.0,0.0,0.0,0.0
549092,2020-01-20,Gyeonggi-do,Guri,All,30,0,0,0.0,0.0,0.0,0.0
549175,2020-01-20,Seoul,Guro,All,30,0,0,0.0,0.0,0.0,0.0
549093,2020-01-20,Gyeonggi-do,Gwacheon,All,30,0,0,0.0,0.0,0.0,0.0
549176,2020-01-20,Seoul,Gwanak,All,30,0,0,0.0,0.0,0.0,0.0
549177,2020-01-20,Seoul,Gwangjin,All,30,0,0,0.0,0.0,0.0,0.0
549094,2020-01-20,Gyeonggi-do,Gwangju,All,30,0,0,0.0,0.0,0.0,0.0
549095,2020-01-20,Gyeonggi-do,Gwangmyeong,All,30,0,0,0.0,0.0,0.0,0.0
549160,2020-01-20,Jeollanam-do,Gwangyang,All,30,0,0,0.0,0.0,0.0,0.0
549119,2020-01-20,Gyeongsangbuk-do,Gyeongju,All,30,0,0,0.0,0.0,0.0,0.0
549120,2020-01-20,Gyeongsangbuk-do,Gyeongsan,All,30,0,0,0.0,0.0,0.0,0.0
549049,2020-01-20,Chungcheongnam-do,Gyeryong,All,30,0,0,0.0,0.0,0.0,0.0
549148,2020-01-20,Incheon,Gyeyang,All,30,0,0,0.0,0.0,0.0,0.0
549031,2020-01-20,Busan,Haeundae,All,30,0,0,0.0,0.0,0.0,0.0
549136,2020-01-20,Gyeongsangnam-do,Haman,All,30,0,0,0.0,0.0,0.0,0.0
549137,2020-01-20,Gyeongsangnam-do,Hamyang,All,30,0,0,0.0,0.0,0.0,0.0
