,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
568719,2020-01-20,Gyeongsangbuk-do,Andong,All,40,0,0,0.0,0.0,0.0,0.0
568691,2020-01-20,Gyeonggi-do,Ansan,All,40,0,0,0.0,0.0,0.0,0.0
568692,2020-01-20,Gyeonggi-do,Anseong,All,40,0,0,0.0,0.0,0.0,0.0
568693,2020-01-20,Gyeonggi-do,Anyang,All,40,0,0,0.0,0.0,0.0,0.0
568654,2020-01-20,Chungcheongnam-do,Asan,All,40,0,0,0.0,0.0,0.0,0.0
568720,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,40,0,0,0.0,0.0,0.0,0.0
568694,2020-01-20,Gyeonggi-do,Bucheon,All,40,0,0,0.0,0.0,0.0,0.0
568632,2020-01-20,Busan,Buk,All,40,0,0,0.0,0.0,0.0,0.0
568670,2020-01-20,Daegu,Buk,All,40,0,0,0.0,0.0,0.0,0.0
568687,2020-01-20,Gwangju,Buk,All,40,0,0,0.0,0.0,0.0,0.0
568799,2020-01-20,Ulsan,Buk,All,40,0,0,0.0,0.0,0.0,0.0
568753,2020-01-20,Incheon,Bupyeong,All,40,0,0,0.0,0.0,0.0,0.0
568633,2020-01-20,Busan,Busanjin,All,40,0,0,0.0,0.0,0.0,0.0
568655,2020-01-20,Chungcheongnam-do,Buyeo,All,40,0,0,0.0,0.0,0.0,0.0
568738,2020-01-20,Gyeongsangnam-do,Changnyeong,All,40,0,0,0.0,0.0,0.0,0.0
568739,2020-01-20,Gyeongsangnam-do,Changwon,All,40,0,0,0.0,0.0,0.0,0.0
568656,2020-01-20,Chungcheongnam-do,Cheonan,All,40,0,0,0.0,0.0,0.0,0.0
568721,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,40,0,0,0.0,0.0,0.0,0.0
568647,2020-01-20,Chungcheongbuk-do,Cheongju,All,40,0,0,0.0,0.0,0.0,0.0
568722,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,40,0,0,0.0,0.0,0.0,0.0
568676,2020-01-20,Gangwon-do,Cheorwon,All,40,0,0,0.0,0.0,0.0,0.0
568723,2020-01-20,Gyeongsangbuk-do,Chilgok,All,40,0,0,0.0,0.0,0.0,0.0
568677,2020-01-20,Gangwon-do,Chuncheon,All,40,0,0,0.0,0.0,0.0,0.0
568648,2020-01-20,Chungcheongbuk-do,Chungju,All,40,0,0,0.0,0.0,0.0,0.0
568671,2020-01-20,Daejeon,Daedeok,All,40,0,0,0.0,0.0,0.0,0.0
568663,2020-01-20,Daegu,Dalseo,All,40,0,0,0.0,0.0,0.0,0.0
568664,2020-01-20,Daegu,Dalseong,All,40,0,0,0.0,0.0,0.0,0.0
568649,2020-01-20,Chungcheongbuk-do,Danyang,All,40,0,0,0.0,0.0,0.0,0.0
568774,2020-01-20,Seoul,Dobong,All,40,0,0,0.0,0.0,0.0,0.0
568634,2020-01-20,Busan,Dong,All,40,0,0,0.0,0.0,0.0,0.0
568665,2020-01-20,Daegu,Dong,All,40,0,0,0.0,0.0,0.0,0.0
568672,2020-01-20,Daejeon,Dong,All,40,0,0,0.0,0.0,0.0,0.0
568688,2020-01-20,Gwangju,Dong,All,40,0,0,0.0,0.0,0.0,0.0
568754,2020-01-20,Incheon,Dong,All,40,0,0,0.0,0.0,0.0,0.0
568800,2020-01-20,Ulsan,Dong,All,40,0,0,0.0,0.0,0.0,0.0
568775,2020-01-20,Seoul,Dongdaemun,All,40,0,0,0.0,0.0,0.0,0.0
568695,2020-01-20,Gyeonggi-do,Dongducheon,All,40,0,0,0.0,0.0,0.0,0.0
568776,2020-01-20,Seoul,Dongjak,All,40,0,0,0.0,0.0,0.0,0.0
568635,2020-01-20,Busan,Dongnae,All,40,0,0,0.0,0.0,0.0,0.0
568650,2020-01-20,Chungcheongbuk-do,Eumseong,All,40,0,0,0.0,0.0,0.0,0.0
568777,2020-01-20,Seoul,Eunpyeong,All,40,0,0,0.0,0.0,0.0,0.0
568778,2020-01-20,Seoul,Gangbuk,All,40,0,0,0.0,0.0,0.0,0.0
568779,2020-01-20,Seoul,Gangdong,All,40,0,0,0.0,0.0,0.0,0.0
568755,2020-01-20,Incheon,Ganghwa,All,40,0,0,0.0,0.0,0.0,0.0
568780,2020-01-20,Seoul,Gangnam,All,40,0,0,0.0,0.0,0.0,0.0
568678,2020-01-20,Gangwon-do,Gangneung,All,40,0,0,0.0,0.0,0.0,0.0
568636,2020-01-20,Busan,Gangseo,All,40,0,0,0.0,0.0,0.0,0.0
568781,2020-01-20,Seoul,Gangseo,All,40,0,0,0.0,0.0,0.0,0.0
568696,2020-01-20,Gyeonggi-do,Gapyeong,All,40,0,0,0.0,0.0,0.0,0.0
568740,2020-01-20,Gyeongsangnam-do,Geochang,All,40,0,0,0.0,0.0,0.0,0.0
568741,2020-01-20,Gyeongsangnam-do,Geoje,All,40,0,0,0.0,0.0,0.0,0.0
568782,2020-01-20,Seoul,Geumcheon,All,40,0,0,0.0,0.0,0.0,0.0
