,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
607935,2020-01-20,Gyeongsangbuk-do,Andong,All,60,0,0,0.0,0.0,0.0,0.0
607907,2020-01-20,Gyeonggi-do,Ansan,All,60,0,0,0.0,0.0,0.0,0.0
607908,2020-01-20,Gyeonggi-do,Anseong,All,60,0,0,0.0,0.0,0.0,0.0
607909,2020-01-20,Gyeonggi-do,Anyang,All,60,0,0,0.0,0.0,0.0,0.0
607870,2020-01-20,Chungcheongnam-do,Asan,All,60,0,0,0.0,0.0,0.0,0.0
607936,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,60,0,0,0.0,0.0,0.0,0.0
607910,2020-01-20,Gyeonggi-do,Bucheon,All,60,0,0,0.0,0.0,0.0,0.0
607848,2020-01-20,Busan,Buk,All,60,0,0,0.0,0.0,0.0,0.0
607886,2020-01-20,Daegu,Buk,All,60,0,0,0.0,0.0,0.0,0.0
607903,2020-01-20,Gwangju,Buk,All,60,0,0,0.0,0.0,0.0,0.0
608015,2020-01-20,Ulsan,Buk,All,60,0,0,0.0,0.0,0.0,0.0
607969,2020-01-20,Incheon,Bupyeong,All,60,0,0,0.0,0.0,0.0,0.0
607849,2020-01-20,Busan,Busanjin,All,60,0,0,0.0,0.0,0.0,0.0
607871,2020-01-20,Chungcheongnam-do,Buyeo,All,60,0,0,0.0,0.0,0.0,0.0
607954,2020-01-20,Gyeongsangnam-do,Changnyeong,All,60,0,0,0.0,0.0,0.0,0.0
607955,2020-01-20,Gyeongsangnam-do,Changwon,All,60,0,0,0.0,0.0,0.0,0.0
607872,2020-01-20,Chungcheongnam-do,Cheonan,All,60,0,0,0.0,0.0,0.0,0.0
607937,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,60,0,0,0.0,0.0,0.0,0.0
607863,2020-01-20,Chungcheongbuk-do,Cheongju,All,60,0,0,0.0,0.0,0.0,0.0
607938,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,60,0,0,0.0,0.0,0.0,0.0
607892,2020-01-20,Gangwon-do,Cheorwon,All,60,0,0,0.0,0.0,0.0,0.0
607939,2020-01-20,Gyeongsangbuk-do,Chilgok,All,60,0,0,0.0,0.0,0.0,0.0
607893,2020-01-20,Gangwon-do,Chuncheon,All,60,0,0,0.0,0.0,0.0,0.0
607864,2020-01-20,Chungcheongbuk-do,Chungju,All,60,0,0,0.0,0.0,0.0,0.0
607887,2020-01-20,Daejeon,Daedeok,All,60,0,0,0.0,0.0,0.0,0.0
607879,2020-01-20,Daegu,Dalseo,All,60,0,0,0.0,0.0,0.0,0.0
607880,2020-01-20,Daegu,Dalseong,All,60,0,0,0.0,0.0,0.0,0.0
607865,2020-01-20,Chungcheongbuk-do,Danyang,All,60,0,0,0.0,0.0,0.0,0.0
607990,2020-01-20,Seoul,Dobong,All,60,0,0,0.0,0.0,0.0,0.0
607850,2020-01-20,Busan,Dong,All,60,0,0,0.0,0.0,0.0,0.0
607881,2020-01-20,Daegu,Dong,All,60,0,0,0.0,0.0,0.0,0.0
607888,2020-01-20,Daejeon,Dong,All,60,0,0,0.0,0.0,0.0,0.0
607904,2020-01-20,Gwangju,Dong,All,60,0,0,0.0,0.0,0.0,0.0
607970,2020-01-20,Incheon,Dong,All,60,0,0,0.0,0.0,0.0,0.0
608016,2020-01-20,Ulsan,Dong,All,60,0,0,0.0,0.0,0.0,0.0
607991,2020-01-20,Seoul,Dongdaemun,All,60,0,0,0.0,0.0,0.0,0.0
607911,2020-01-20,Gyeonggi-do,Dongducheon,All,60,0,0,0.0,0.0,0.0,0.0
607992,2020-01-20,Seoul,Dongjak,All,60,0,0,0.0,0.0,0.0,0.0
607851,2020-01-20,Busan,Dongnae,All,60,0,0,0.0,0.0,0.0,0.0
607866,2020-01-20,Chungcheongbuk-do,Eumseong,All,60,0,0,0.0,0.0,0.0,0.0
607993,2020-01-20,Seoul,Eunpyeong,All,60,0,0,0.0,0.0,0.0,0.0
607994,2020-01-20,Seoul,Gangbuk,All,60,0,0,0.0,0.0,0.0,0.0
607995,2020-01-20,Seoul,Gangdong,All,60,0,0,0.0,0.0,0.0,0.0
607971,2020-01-20,Incheon,Ganghwa,All,60,0,0,0.0,0.0,0.0,0.0
607996,2020-01-20,Seoul,Gangnam,All,60,0,0,0.0,0.0,0.0,0.0
607894,2020-01-20,Gangwon-do,Gangneung,All,60,0,0,0.0,0.0,0.0,0.0
607852,2020-01-20,Busan,Gangseo,All,60,0,0,0.0,0.0,0.0,0.0
607997,2020-01-20,Seoul,Gangseo,All,60,0,0,0.0,0.0,0.0,0.0
607912,2020-01-20,Gyeonggi-do,Gapyeong,All,60,0,0,0.0,0.0,0.0,0.0
607956,2020-01-20,Gyeongsangnam-do,Geochang,All,60,0,0,0.0,0.0,0.0,0.0
607957,2020-01-20,Gyeongsangnam-do,Geoje,All,60,0,0,0.0,0.0,0.0,0.0
607998,2020-01-20,Seoul,Geumcheon,All,60,0,0,0.0,0.0,0.0,0.0
607853,2020-01-20,Busan,Geumjeong,All,60,0,0,0.0,0.0,0.0,0.0
607854,2020-01-20,Busan,Gijang,All,60,0,0,0.0,0.0,0.0,0.0
607940,2020-01-20,Gyeongsangbuk-do,Gimcheon,All,60,0,0,0.0,0.0,0.0,0.0
607958,2020-01-20,Gyeongsangnam-do,Gimhae,All,60,0,0,0.0,0.0,0.0,0.0
607979,2020-01-20,Jeollabuk-do,Gimje,All,60,0,0,0.0,0.0,0.0,0.0
607913,2020-01-20,Gyeonggi-do,Gimpo,All,60,0,0,0.0,0.0,0.0,0.0
607867,2020-01-20,Chungcheongbuk-do,Goesan,All,60,0,0,0.0,0.0,0.0,0.0
607941,2020-01-20,Gyeongsangbuk-do,Goryeong,All,60,0,0,0.0,0.0,0.0,0.0
607902,2020-01-20,Gangwon-do,Goseong,All,60,0,0,0.0,0.0,0.0,0.0
607959,2020-01-20,Gyeongsangnam-do,Goseong,All,60,0,0,0.0,0.0,0.0,0.0
607914,2020-01-20,Gyeonggi-do,Goyang,All,60,0,0,0.0,0.0,0.0,0.0
607942,2020-01-20,Gyeongsangbuk-do,Gumi,All,60,0,0,0.0,0.0,0.0,0.0
607915,2020-01-20,Gyeonggi-do,Gunpo,All,60,0,0,0.0,0.0,0.0,0.0
607980,2020-01-20,Jeollabuk-do,Gunsan,All,60,0,0,0.0,0.0,0.0,0.0
607916,2020-01-20,Gyeonggi-do,Guri,All,60,0,0,0.0,0.0,0.0,0.0
607999,2020-01-20,Seoul,Guro,All,60,0,0,0.0,0.0,0.0,0.0
607917,2020-01-20,Gyeonggi-do,Gwacheon,All,60,0,0,0.0,0.0,0.0,0.0
608000,2020-01-20,Seoul,Gwanak,All,60,0,0,0.0,0.0,0.0,0.0
608001,2020-01-20,Seoul,Gwangjin,All,60,0,0,0.0,0.0,0.0,0.0
607918,2020-01-20,Gyeonggi-do,Gwangju,All,60,0,0,0.0,0.0,0.0,0.0
607919,2020-01-20,Gyeonggi-do,Gwangmyeong,All,60,0,0,0.0,0.0,0.0,0.0
607984,2020-01-20,Jeollanam-do,Gwangyang,All,60,0,0,0.0,0.0,0.0,0.0
607943,2020-01-20,Gyeongsangbuk-do,Gyeongju,All,60,0,0,0.0,0.0,0.0,0.0
607944,2020-01-20,Gyeongsangbuk-do,Gyeongsan,All,60,0,0,0.0,0.0,0.0,0.0
607873,2020-01-20,Chungcheongnam-do,Gyeryong,All,60,0,0,0.0,0.0,0.0,0.0
607972,2020-01-20,Incheon,Gyeyang,All,60,0,0,0.0,0.0,0.0,0.0
607855,2020-01-20,Busan,Haeundae,All,60,0,0,0.0,0.0,0.0,0.0
607960,2020-01-20,Gyeongsangnam-do,Haman,All,60,0,0,0.0,0.0,0.0,0.0
607961,2020-01-20,Gyeongsangnam-do,Hamyang,All,60,0,0,0.0,0.0,0.0,0.0
607920,2020-01-20,Gyeonggi-do,Hanam,All,60,0,0,0.0,0.0,0.0,0.0
607962,2020-01-20,Gyeongsangnam-do,Hapcheon,All,60,0,0,0.0,0.0,0.0,0.0
607895,2020-01-20,Gangwon-do,Hoengseong,All,60,0,0,0.0,0.0,0.0,0.0
607874,2020-01-20,Chungcheongnam-do,Hongseong,All,60,0,0,0.0,0.0,0.0,0.0
607921,2020-01-20,Gyeonggi-do,Hwaseong,All,60,0,0,0.0,0.0,0.0,0.0
607985,2020-01-20,Jeollanam-do,Hwasun,All,60,0,0,0.0,0.0,0.0,0.0
607922,2020-01-20,Gyeonggi-do,Icheon,All,60,0,0,0.0,0.0,0.0,0.0
607981,2020-01-20,Jeollabuk-do,Iksan,All,60,0,0,0.0,0.0,0.0,0.0
607896,2020-01-20,Gangwon-do,Inje,All,60,0,0,0.0,0.0,0.0,0.0
607982,2020-01-20,Jeollabuk-do,Jangsu,All,60,0,0,0.0,0.0,0.0,0.0
607978,2020-01-20,Jeju,Jeju,All,60,0,0,0.0,0.0,0.0,0.0
