,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
392247,2020-01-20,Gyeongsangbuk-do,Andong,female,100,0,0,0.0,0.0,0.0,0.0
392219,2020-01-20,Gyeonggi-do,Ansan,female,100,0,0,0.0,0.0,0.0,0.0
392220,2020-01-20,Gyeonggi-do,Anseong,female,100,0,0,0.0,0.0,0.0,0.0
392221,2020-01-20,Gyeonggi-do,Anyang,female,100,0,0,0.0,0.0,0.0,0.0
392182,2020-01-20,Chungcheongnam-do,Asan,female,100,0,0,0.0,0.0,0.0,0.0
392248,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,100,0,0,0.0,0.0,0.0,0.0
392222,2020-01-20,Gyeonggi-do,Bucheon,female,100,0,0,0.0,0.0,0.0,0.0
392160,2020-01-20,Busan,Buk,female,100,0,0,0.0,0.0,0.0,0.0
392198,2020-01-20,Daegu,Buk,female,100,0,0,0.0,0.0,0.0,0.0
392215,2020-01-20,Gwangju,Buk,female,100,0,0,0.0,0.0,0.0,0.0
392327,2020-01-20,Ulsan,Buk,female,100,0,0,0.0,0.0,0.0,0.0
392281,2020-01-20,Incheon,Bupyeong,female,100,0,0,0.0,0.0,0.0,0.0
392161,2020-01-20,Busan,Busanjin,female,100,0,0,0.0,0.0,0.0,0.0
392183,2020-01-20,Chungcheongnam-do,Buyeo,female,100,0,0,0.0,0.0,0.0,0.0
392266,2020-01-20,Gyeongsangnam-do,Changnyeong,female,100,0,0,0.0,0.0,0.0,0.0
392267,2020-01-20,Gyeongsangnam-do,Changwon,female,100,0,0,0.0,0.0,0.0,0.0
392184,2020-01-20,Chungcheongnam-do,Cheonan,female,100,0,0,0.0,0.0,0.0,0.0
392249,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,100,0,0,0.0,0.0,0.0,0.0
392175,2020-01-20,Chungcheongbuk-do,Cheongju,female,100,0,0,0.0,0.0,0.0,0.0
392250,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,100,0,0,0.0,0.0,0.0,0.0
392204,2020-01-20,Gangwon-do,Cheorwon,female,100,0,0,0.0,0.0,0.0,0.0
392251,2020-01-20,Gyeongsangbuk-do,Chilgok,female,100,0,0,0.0,0.0,0.0,0.0
392205,2020-01-20,Gangwon-do,Chuncheon,female,100,0,0,0.0,0.0,0.0,0.0
392176,2020-01-20,Chungcheongbuk-do,Chungju,female,100,0,0,0.0,0.0,0.0,0.0
392199,2020-01-20,Daejeon,Daedeok,female,100,0,0,0.0,0.0,0.0,0.0
392191,2020-01-20,Daegu,Dalseo,female,100,0,0,0.0,0.0,0.0,0.0
392192,2020-01-20,Daegu,Dalseong,female,100,0,0,0.0,0.0,0.0,0.0
392177,2020-01-20,Chungcheongbuk-do,Danyang,female,100,0,0,0.0,0.0,0.0,0.0
392302,2020-01-20,Seoul,Dobong,female,100,0,0,0.0,0.0,0.0,0.0
392162,2020-01-20,Busan,Dong,female,100,0,0,0.0,0.0,0.0,0.0
392193,2020-01-20,Daegu,Dong,female,100,0,0,0.0,0.0,0.0,0.0
392200,2020-01-20,Daejeon,Dong,female,100,0,0,0.0,0.0,0.0,0.0
392216,2020-01-20,Gwangju,Dong,female,100,0,0,0.0,0.0,0.0,0.0
392282,2020-01-20,Incheon,Dong,female,100,0,0,0.0,0.0,0.0,0.0
392328,2020-01-20,Ulsan,Dong,female,100,0,0,0.0,0.0,0.0,0.0
392303,2020-01-20,Seoul,Dongdaemun,female,100,0,0,0.0,0.0,0.0,0.0
392223,2020-01-20,Gyeonggi-do,Dongducheon,female,100,0,0,0.0,0.0,0.0,0.0
392304,2020-01-20,Seoul,Dongjak,female,100,0,0,0.0,0.0,0.0,0.0
392163,2020-01-20,Busan,Dongnae,female,100,0,0,0.0,0.0,0.0,0.0
392178,2020-01-20,Chungcheongbuk-do,Eumseong,female,100,0,0,0.0,0.0,0.0,0.0
392305,2020-01-20,Seoul,Eunpyeong,female,100,0,0,0.0,0.0,0.0,0.0
392306,2020-01-20,Seoul,Gangbuk,female,100,0,0,0.0,0.0,0.0,0.0
392307,2020-01-20,Seoul,Gangdong,female,100,0,0,0.0,0.0,0.0,0.0
392283,2020-01-20,Incheon,Ganghwa,female,100,0,0,0.0,0.0,0.0,0.0
392308,2020-01-20,Seoul,Gangnam,female,100,0,0,0.0,0.0,0.0,0.0
392206,2020-01-20,Gangwon-do,Gangneung,female,100,0,0,0.0,0.0,0.0,0.0
392164,2020-01-20,Busan,Gangseo,female,100,0,0,0.0,0.0,0.0,0.0
392309,2020-01-20,Seoul,Gangseo,female,100,0,0,0.0,0.0,0.0,0.0
392224,2020-01-20,Gyeonggi-do,Gapyeong,female,100,0,0,0.0,0.0,0.0,0.0
392268,2020-01-20,Gyeongsangnam-do,Geochang,female,100,0,0,0.0,0.0,0.0,0.0
392269,2020-01-20,Gyeongsangnam-do,Geoje,female,100,0,0,0.0,0.0,0.0,0.0
392310,2020-01-20,Seoul,Geumcheon,female,100,0,0,0.0,0.0,0.0,0.0
392165,2020-01-20,Busan,Geumjeong,female,100,0,0,0.0,0.0,0.0,0.0
392166,2020-01-20,Busan,Gijang,female,100,0,0,0.0,0.0,0.0,0.0
392252,2020-01-20,Gyeongsangbuk-do,Gimcheon,female,100,0,0,0.0,0.0,0.0,0.0
392270,2020-01-20,Gyeongsangnam-do,Gimhae,female,100,0,0,0.0,0.0,0.0,0.0
392291,2020-01-20,Jeollabuk-do,Gimje,female,100,0,0,0.0,0.0,0.0,0.0
392225,2020-01-20,Gyeonggi-do,Gimpo,female,100,0,0,0.0,0.0,0.0,0.0
392179,2020-01-20,Chungcheongbuk-do,Goesan,female,100,0,0,0.0,0.0,0.0,0.0
392253,2020-01-20,Gyeongsangbuk-do,Goryeong,female,100,0,0,0.0,0.0,0.0,0.0
392214,2020-01-20,Gangwon-do,Goseong,female,100,0,0,0.0,0.0,0.0,0.0
392271,2020-01-20,Gyeongsangnam-do,Goseong,female,100,0,0,0.0,0.0,0.0,0.0
392226,2020-01-20,Gyeonggi-do,Goyang,female,100,0,0,0.0,0.0,0.0,0.0
392254,2020-01-20,Gyeongsangbuk-do,Gumi,female,100,0,0,0.0,0.0,0.0,0.0
392227,2020-01-20,Gyeonggi-do,Gunpo,female,100,0,0,0.0,0.0,0.0,0.0
392292,2020-01-20,Jeollabuk-do,Gunsan,female,100,0,0,0.0,0.0,0.0,0.0
392228,2020-01-20,Gyeonggi-do,Guri,female,100,0,0,0.0,0.0,0.0,0.0
392311,2020-01-20,Seoul,Guro,female,100,0,0,0.0,0.0,0.0,0.0
392229,2020-01-20,Gyeonggi-do,Gwacheon,female,100,0,0,0.0,0.0,0.0,0.0
392312,2020-01-20,Seoul,Gwanak,female,100,0,0,0.0,0.0,0.0,0.0
392313,2020-01-20,Seoul,Gwangjin,female,100,0,0,0.0,0.0,0.0,0.0
392230,2020-01-20,Gyeonggi-do,Gwangju,female,100,0,0,0.0,0.0,0.0,0.0
392231,2020-01-20,Gyeonggi-do,Gwangmyeong,female,100,0,0,0.0,0.0,0.0,0.0
392296,2020-01-20,Jeollanam-do,Gwangyang,female,100,0,0,0.0,0.0,0.0,0.0
392255,2020-01-20,Gyeongsangbuk-do,Gyeongju,female,100,0,0,0.0,0.0,0.0,0.0
392256,2020-01-20,Gyeongsangbuk-do,Gyeongsan,female,100,0,0,0.0,0.0,0.0,0.0
392185,2020-01-20,Chungcheongnam-do,Gyeryong,female,100,0,0,0.0,0.0,0.0,0.0
392284,2020-01-20,Incheon,Gyeyang,female,100,0,0,0.0,0.0,0.0,0.0
392167,2020-01-20,Busan,Haeundae,female,100,0,0,0.0,0.0,0.0,0.0
392272,2020-01-20,Gyeongsangnam-do,Haman,female,100,0,0,0.0,0.0,0.0,0.0
392273,2020-01-20,Gyeongsangnam-do,Hamyang,female,100,0,0,0.0,0.0,0.0,0.0
392232,2020-01-20,Gyeonggi-do,Hanam,female,100,0,0,0.0,0.0,0.0,0.0
392274,2020-01-20,Gyeongsangnam-do,Hapcheon,female,100,0,0,0.0,0.0,0.0,0.0
392207,2020-01-20,Gangwon-do,Hoengseong,female,100,0,0,0.0,0.0,0.0,0.0
392186,2020-01-20,Chungcheongnam-do,Hongseong,female,100,0,0,0.0,0.0,0.0,0.0
392233,2020-01-20,Gyeonggi-do,Hwaseong,female,100,0,0,0.0,0.0,0.0,0.0
392297,2020-01-20,Jeollanam-do,Hwasun,female,100,0,0,0.0,0.0,0.0,0.0
392234,2020-01-20,Gyeonggi-do,Icheon,female,100,0,0,0.0,0.0,0.0,0.0
392293,2020-01-20,Jeollabuk-do,Iksan,female,100,0,0,0.0,0.0,0.0,0.0
392208,2020-01-20,Gangwon-do,Inje,female,100,0,0,0.0,0.0,0.0,0.0
392294,2020-01-20,Jeollabuk-do,Jangsu,female,100,0,0,0.0,0.0,0.0,0.0
392290,2020-01-20,Jeju,Jeju,female,100,0,0,0.0,0.0,0.0,0.0
392295,2020-01-20,Jeollabuk-do,Jeonju,female,100,0,0,0.0,0.0,0.0,0.0
392180,2020-01-20,Chungcheongbuk-do,Jeungpyeong,female,100,0,0,0.0,0.0,0.0,0.0
392181,2020-01-20,Chungcheongbuk-do,Jincheon,female,100,0,0,0.0,0.0,0.0,0.0
