,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
274599,2020-01-20,Gyeongsangbuk-do,Andong,female,70,0,0,0.0,0.0,0.0,0.0
274571,2020-01-20,Gyeonggi-do,Ansan,female,70,0,0,0.0,0.0,0.0,0.0
274572,2020-01-20,Gyeonggi-do,Anseong,female,70,0,0,0.0,0.0,0.0,0.0
274573,2020-01-20,Gyeonggi-do,Anyang,female,70,0,0,0.0,0.0,0.0,0.0
274534,2020-01-20,Chungcheongnam-do,Asan,female,70,0,0,0.0,0.0,0.0,0.0
274600,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,70,0,0,0.0,0.0,0.0,0.0
274574,2020-01-20,Gyeonggi-do,Bucheon,female,70,0,0,0.0,0.0,0.0,0.0
274512,2020-01-20,Busan,Buk,female,70,0,0,0.0,0.0,0.0,0.0
274550,2020-01-20,Daegu,Buk,female,70,0,0,0.0,0.0,0.0,0.0
274567,2020-01-20,Gwangju,Buk,female,70,0,0,0.0,0.0,0.0,0.0
274679,2020-01-20,Ulsan,Buk,female,70,0,0,0.0,0.0,0.0,0.0
274633,2020-01-20,Incheon,Bupyeong,female,70,0,0,0.0,0.0,0.0,0.0
274513,2020-01-20,Busan,Busanjin,female,70,0,0,0.0,0.0,0.0,0.0
274535,2020-01-20,Chungcheongnam-do,Buyeo,female,70,0,0,0.0,0.0,0.0,0.0
274618,2020-01-20,Gyeongsangnam-do,Changnyeong,female,70,0,0,0.0,0.0,0.0,0.0
274619,2020-01-20,Gyeongsangnam-do,Changwon,female,70,0,0,0.0,0.0,0.0,0.0
274536,2020-01-20,Chungcheongnam-do,Cheonan,female,70,0,0,0.0,0.0,0.0,0.0
274601,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,70,0,0,0.0,0.0,0.0,0.0
274527,2020-01-20,Chungcheongbuk-do,Cheongju,female,70,0,0,0.0,0.0,0.0,0.0
274602,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,70,0,0,0.0,0.0,0.0,0.0
274556,2020-01-20,Gangwon-do,Cheorwon,female,70,0,0,0.0,0.0,0.0,0.0
274603,2020-01-20,Gyeongsangbuk-do,Chilgok,female,70,0,0,0.0,0.0,0.0,0.0
274557,2020-01-20,Gangwon-do,Chuncheon,female,70,0,0,0.0,0.0,0.0,0.0
274528,2020-01-20,Chungcheongbuk-do,Chungju,female,70,0,0,0.0,0.0,0.0,0.0
274551,2020-01-20,Daejeon,Daedeok,female,70,0,0,0.0,0.0,0.0,0.0
274543,2020-01-20,Daegu,Dalseo,female,70,0,0,0.0,0.0,0.0,0.0
274544,2020-01-20,Daegu,Dalseong,female,70,0,0,0.0,0.0,0.0,0.0
274529,2020-01-20,Chungcheongbuk-do,Danyang,female,70,0,0,0.0,0.0,0.0,0.0
274654,2020-01-20,Seoul,Dobong,female,70,0,0,0.0,0.0,0.0,0.0
274514,2020-01-20,Busan,Dong,female,70,0,0,0.0,0.0,0.0,0.0
274545,2020-01-20,Daegu,Dong,female,70,0,0,0.0,0.0,0.0,0.0
