,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
156951,2020-01-20,Gyeongsangbuk-do,Andong,female,40,0,0,0.0,0.0,0.0,0.0
156923,2020-01-20,Gyeonggi-do,Ansan,female,40,0,0,0.0,0.0,0.0,0.0
156924,2020-01-20,Gyeonggi-do,Anseong,female,40,0,0,0.0,0.0,0.0,0.0
156925,2020-01-20,Gyeonggi-do,Anyang,female,40,0,0,0.0,0.0,0.0,0.0
156886,2020-01-20,Chungcheongnam-do,Asan,female,40,0,0,0.0,0.0,0.0,0.0
156952,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,40,0,0,0.0,0.0,0.0,0.0
156926,2020-01-20,Gyeonggi-do,Bucheon,female,40,0,0,0.0,0.0,0.0,0.0
156864,2020-01-20,Busan,Buk,female,40,0,0,0.0,0.0,0.0,0.0
156902,2020-01-20,Daegu,Buk,female,40,0,0,0.0,0.0,0.0,0.0
156919,2020-01-20,Gwangju,Buk,female,40,0,0,0.0,0.0,0.0,0.0
157031,2020-01-20,Ulsan,Buk,female,40,0,0,0.0,0.0,0.0,0.0
156985,2020-01-20,Incheon,Bupyeong,female,40,0,0,0.0,0.0,0.0,0.0
156865,2020-01-20,Busan,Busanjin,female,40,0,0,0.0,0.0,0.0,0.0
156887,2020-01-20,Chungcheongnam-do,Buyeo,female,40,0,0,0.0,0.0,0.0,0.0
156970,2020-01-20,Gyeongsangnam-do,Changnyeong,female,40,0,0,0.0,0.0,0.0,0.0
156971,2020-01-20,Gyeongsangnam-do,Changwon,female,40,0,0,0.0,0.0,0.0,0.0
156888,2020-01-20,Chungcheongnam-do,Cheonan,female,40,0,0,0.0,0.0,0.0,0.0
156953,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,40,0,0,0.0,0.0,0.0,0.0
156879,2020-01-20,Chungcheongbuk-do,Cheongju,female,40,0,0,0.0,0.0,0.0,0.0
156954,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,40,0,0,0.0,0.0,0.0,0.0
156908,2020-01-20,Gangwon-do,Cheorwon,female,40,0,0,0.0,0.0,0.0,0.0
156955,2020-01-20,Gyeongsangbuk-do,Chilgok,female,40,0,0,0.0,0.0,0.0,0.0
156909,2020-01-20,Gangwon-do,Chuncheon,female,40,0,0,0.0,0.0,0.0,0.0
156880,2020-01-20,Chungcheongbuk-do,Chungju,female,40,0,0,0.0,0.0,0.0,0.0
156903,2020-01-20,Daejeon,Daedeok,female,40,0,0,0.0,0.0,0.0,0.0
156895,2020-01-20,Daegu,Dalseo,female,40,0,0,0.0,0.0,0.0,0.0
156896,2020-01-20,Daegu,Dalseong,female,40,0,0,0.0,0.0,0.0,0.0
156881,2020-01-20,Chungcheongbuk-do,Danyang,female,40,0,0,0.0,0.0,0.0,0.0
157006,2020-01-20,Seoul,Dobong,female,40,0,0,0.0,0.0,0.0,0.0
156866,2020-01-20,Busan,Dong,female,40,0,0,0.0,0.0,0.0,0.0
156897,2020-01-20,Daegu,Dong,female,40,0,0,0.0,0.0,0.0,0.0
156904,2020-01-20,Daejeon,Dong,female,40,0,0,0.0,0.0,0.0,0.0
