,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
137343,2020-01-20,Gyeongsangbuk-do,Andong,male,30,0,0,0.0,0.0,0.0,0.0
137315,2020-01-20,Gyeonggi-do,Ansan,male,30,0,0,0.0,0.0,0.0,0.0
137316,2020-01-20,Gyeonggi-do,Anseong,male,30,0,0,0.0,0.0,0.0,0.0
137317,2020-01-20,Gyeonggi-do,Anyang,male,30,0,0,0.0,0.0,0.0,0.0
137278,2020-01-20,Chungcheongnam-do,Asan,male,30,0,0,0.0,0.0,0.0,0.0
137344,2020-01-20,Gyeongsangbuk-do,Bonghwa,male,30,0,0,0.0,0.0,0.0,0.0
137318,2020-01-20,Gyeonggi-do,Bucheon,male,30,0,0,0.0,0.0,0.0,0.0
137256,2020-01-20,Busan,Buk,male,30,0,0,0.0,0.0,0.0,0.0
137294,2020-01-20,Daegu,Buk,male,30,0,0,0.0,0.0,0.0,0.0
137311,2020-01-20,Gwangju,Buk,male,30,0,0,0.0,0.0,0.0,0.0
137423,2020-01-20,Ulsan,Buk,male,30,0,0,0.0,0.0,0.0,0.0
137377,2020-01-20,Incheon,Bupyeong,male,30,0,0,0.0,0.0,0.0,0.0
137257,2020-01-20,Busan,Busanjin,male,30,0,0,0.0,0.0,0.0,0.0
137279,2020-01-20,Chungcheongnam-do,Buyeo,male,30,0,0,0.0,0.0,0.0,0.0
137362,2020-01-20,Gyeongsangnam-do,Changnyeong,male,30,0,0,0.0,0.0,0.0,0.0
137363,2020-01-20,Gyeongsangnam-do,Changwon,male,30,0,0,0.0,0.0,0.0,0.0
137280,2020-01-20,Chungcheongnam-do,Cheonan,male,30,0,0,0.0,0.0,0.0,0.0
137345,2020-01-20,Gyeongsangbuk-do,Cheongdo,male,30,0,0,0.0,0.0,0.0,0.0
137271,2020-01-20,Chungcheongbuk-do,Cheongju,male,30,0,0,0.0,0.0,0.0,0.0
137346,2020-01-20,Gyeongsangbuk-do,Cheongsong,male,30,0,0,0.0,0.0,0.0,0.0
137300,2020-01-20,Gangwon-do,Cheorwon,male,30,0,0,0.0,0.0,0.0,0.0
137347,2020-01-20,Gyeongsangbuk-do,Chilgok,male,30,0,0,0.0,0.0,0.0,0.0
137301,2020-01-20,Gangwon-do,Chuncheon,male,30,0,0,0.0,0.0,0.0,0.0
137272,2020-01-20,Chungcheongbuk-do,Chungju,male,30,0,0,0.0,0.0,0.0,0.0
137295,2020-01-20,Daejeon,Daedeok,male,30,0,0,0.0,0.0,0.0,0.0
137287,2020-01-20,Daegu,Dalseo,male,30,0,0,0.0,0.0,0.0,0.0
137288,2020-01-20,Daegu,Dalseong,male,30,0,0,0.0,0.0,0.0,0.0
137273,2020-01-20,Chungcheongbuk-do,Danyang,male,30,0,0,0.0,0.0,0.0,0.0
137398,2020-01-20,Seoul,Dobong,male,30,0,0,0.0,0.0,0.0,0.0
137258,2020-01-20,Busan,Dong,male,30,0,0,0.0,0.0,0.0,0.0
137289,2020-01-20,Daegu,Dong,male,30,0,0,0.0,0.0,0.0,0.0
137296,2020-01-20,Daejeon,Dong,male,30,0,0,0.0,0.0,0.0,0.0
137312,2020-01-20,Gwangju,Dong,male,30,0,0,0.0,0.0,0.0,0.0
137378,2020-01-20,Incheon,Dong,male,30,0,0,0.0,0.0,0.0,0.0
137424,2020-01-20,Ulsan,Dong,male,30,0,0,0.0,0.0,0.0,0.0
137399,2020-01-20,Seoul,Dongdaemun,male,30,0,0,0.0,0.0,0.0,0.0
137319,2020-01-20,Gyeonggi-do,Dongducheon,male,30,0,0,0.0,0.0,0.0,0.0
137400,2020-01-20,Seoul,Dongjak,male,30,0,0,0.0,0.0,0.0,0.0
137259,2020-01-20,Busan,Dongnae,male,30,0,0,0.0,0.0,0.0,0.0
137274,2020-01-20,Chungcheongbuk-do,Eumseong,male,30,0,0,0.0,0.0,0.0,0.0
137401,2020-01-20,Seoul,Eunpyeong,male,30,0,0,0.0,0.0,0.0,0.0
137402,2020-01-20,Seoul,Gangbuk,male,30,0,0,0.0,0.0,0.0,0.0
137403,2020-01-20,Seoul,Gangdong,male,30,0,0,0.0,0.0,0.0,0.0
137379,2020-01-20,Incheon,Ganghwa,male,30,0,0,0.0,0.0,0.0,0.0
137404,2020-01-20,Seoul,Gangnam,male,30,0,0,0.0,0.0,0.0,0.0
137302,2020-01-20,Gangwon-do,Gangneung,male,30,0,0,0.0,0.0,0.0,0.0
137260,2020-01-20,Busan,Gangseo,male,30,0,0,0.0,0.0,0.0,0.0
137405,2020-01-20,Seoul,Gangseo,male,30,0,0,0.0,0.0,0.0,0.0
137320,2020-01-20,Gyeonggi-do,Gapyeong,male,30,0,0,0.0,0.0,0.0,0.0
137364,2020-01-20,Gyeongsangnam-do,Geochang,male,30,0,0,0.0,0.0,0.0,0.0
137365,2020-01-20,Gyeongsangnam-do,Geoje,male,30,0,0,0.0,0.0,0.0,0.0
137406,2020-01-20,Seoul,Geumcheon,male,30,0,0,0.0,0.0,0.0,0.0
137261,2020-01-20,Busan,Geumjeong,male,30,0,0,0.0,0.0,0.0,0.0
137262,2020-01-20,Busan,Gijang,male,30,0,0,0.0,0.0,0.0,0.0
137348,2020-01-20,Gyeongsangbuk-do,Gimcheon,male,30,0,0,0.0,0.0,0.0,0.0
137366,2020-01-20,Gyeongsangnam-do,Gimhae,male,30,0,0,0.0,0.0,0.0,0.0
137387,2020-01-20,Jeollabuk-do,Gimje,male,30,0,0,0.0,0.0,0.0,0.0
137321,2020-01-20,Gyeonggi-do,Gimpo,male,30,0,0,0.0,0.0,0.0,0.0
137275,2020-01-20,Chungcheongbuk-do,Goesan,male,30,0,0,0.0,0.0,0.0,0.0
137349,2020-01-20,Gyeongsangbuk-do,Goryeong,male,30,0,0,0.0,0.0,0.0,0.0
137310,2020-01-20,Gangwon-do,Goseong,male,30,0,0,0.0,0.0,0.0,0.0
137367,2020-01-20,Gyeongsangnam-do,Goseong,male,30,0,0,0.0,0.0,0.0,0.0
137322,2020-01-20,Gyeonggi-do,Goyang,male,30,0,0,0.0,0.0,0.0,0.0
