,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
313815,2020-01-20,Gyeongsangbuk-do,Andong,female,80,0,0,0.0,0.0,0.0,0.0
313787,2020-01-20,Gyeonggi-do,Ansan,female,80,0,0,0.0,0.0,0.0,0.0
313788,2020-01-20,Gyeonggi-do,Anseong,female,80,0,0,0.0,0.0,0.0,0.0
313789,2020-01-20,Gyeonggi-do,Anyang,female,80,0,0,0.0,0.0,0.0,0.0
313750,2020-01-20,Chungcheongnam-do,Asan,female,80,0,0,0.0,0.0,0.0,0.0
313816,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,80,0,0,0.0,0.0,0.0,0.0
313790,2020-01-20,Gyeonggi-do,Bucheon,female,80,0,0,0.0,0.0,0.0,0.0
313728,2020-01-20,Busan,Buk,female,80,0,0,0.0,0.0,0.0,0.0
313766,2020-01-20,Daegu,Buk,female,80,0,0,0.0,0.0,0.0,0.0
313783,2020-01-20,Gwangju,Buk,female,80,0,0,0.0,0.0,0.0,0.0
313895,2020-01-20,Ulsan,Buk,female,80,0,0,0.0,0.0,0.0,0.0
313849,2020-01-20,Incheon,Bupyeong,female,80,0,0,0.0,0.0,0.0,0.0
313729,2020-01-20,Busan,Busanjin,female,80,0,0,0.0,0.0,0.0,0.0
313751,2020-01-20,Chungcheongnam-do,Buyeo,female,80,0,0,0.0,0.0,0.0,0.0
313834,2020-01-20,Gyeongsangnam-do,Changnyeong,female,80,0,0,0.0,0.0,0.0,0.0
313835,2020-01-20,Gyeongsangnam-do,Changwon,female,80,0,0,0.0,0.0,0.0,0.0
313752,2020-01-20,Chungcheongnam-do,Cheonan,female,80,0,0,0.0,0.0,0.0,0.0
313817,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,80,0,0,0.0,0.0,0.0,0.0
313743,2020-01-20,Chungcheongbuk-do,Cheongju,female,80,0,0,0.0,0.0,0.0,0.0
313818,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,80,0,0,0.0,0.0,0.0,0.0
313772,2020-01-20,Gangwon-do,Cheorwon,female,80,0,0,0.0,0.0,0.0,0.0
313819,2020-01-20,Gyeongsangbuk-do,Chilgok,female,80,0,0,0.0,0.0,0.0,0.0
313773,2020-01-20,Gangwon-do,Chuncheon,female,80,0,0,0.0,0.0,0.0,0.0
313744,2020-01-20,Chungcheongbuk-do,Chungju,female,80,0,0,0.0,0.0,0.0,0.0
313767,2020-01-20,Daejeon,Daedeok,female,80,0,0,0.0,0.0,0.0,0.0
313759,2020-01-20,Daegu,Dalseo,female,80,0,0,0.0,0.0,0.0,0.0
313760,2020-01-20,Daegu,Dalseong,female,80,0,0,0.0,0.0,0.0,0.0
313745,2020-01-20,Chungcheongbuk-do,Danyang,female,80,0,0,0.0,0.0,0.0,0.0
313870,2020-01-20,Seoul,Dobong,female,80,0,0,0.0,0.0,0.0,0.0
313730,2020-01-20,Busan,Dong,female,80,0,0,0.0,0.0,0.0,0.0
313761,2020-01-20,Daegu,Dong,female,80,0,0,0.0,0.0,0.0,0.0
313768,2020-01-20,Daejeon,Dong,female,80,0,0,0.0,0.0,0.0,0.0
313784,2020-01-20,Gwangju,Dong,female,80,0,0,0.0,0.0,0.0,0.0
313850,2020-01-20,Incheon,Dong,female,80,0,0,0.0,0.0,0.0,0.0
313896,2020-01-20,Ulsan,Dong,female,80,0,0,0.0,0.0,0.0,0.0
313871,2020-01-20,Seoul,Dongdaemun,female,80,0,0,0.0,0.0,0.0,0.0
313791,2020-01-20,Gyeonggi-do,Dongducheon,female,80,0,0,0.0,0.0,0.0,0.0
313872,2020-01-20,Seoul,Dongjak,female,80,0,0,0.0,0.0,0.0,0.0
313731,2020-01-20,Busan,Dongnae,female,80,0,0,0.0,0.0,0.0,0.0
313746,2020-01-20,Chungcheongbuk-do,Eumseong,female,80,0,0,0.0,0.0,0.0,0.0
313873,2020-01-20,Seoul,Eunpyeong,female,80,0,0,0.0,0.0,0.0,0.0
313874,2020-01-20,Seoul,Gangbuk,female,80,0,0,0.0,0.0,0.0,0.0
313875,2020-01-20,Seoul,Gangdong,female,80,0,0,0.0,0.0,0.0,0.0
313851,2020-01-20,Incheon,Ganghwa,female,80,0,0,0.0,0.0,0.0,0.0
313876,2020-01-20,Seoul,Gangnam,female,80,0,0,0.0,0.0,0.0,0.0
313774,2020-01-20,Gangwon-do,Gangneung,female,80,0,0,0.0,0.0,0.0,0.0
313732,2020-01-20,Busan,Gangseo,female,80,0,0,0.0,0.0,0.0,0.0
313877,2020-01-20,Seoul,Gangseo,female,80,0,0,0.0,0.0,0.0,0.0
313792,2020-01-20,Gyeonggi-do,Gapyeong,female,80,0,0,0.0,0.0,0.0,0.0
313836,2020-01-20,Gyeongsangnam-do,Geochang,female,80,0,0,0.0,0.0,0.0,0.0
313837,2020-01-20,Gyeongsangnam-do,Geoje,female,80,0,0,0.0,0.0,0.0,0.0
313878,2020-01-20,Seoul,Geumcheon,female,80,0,0,0.0,0.0,0.0,0.0
313733,2020-01-20,Busan,Geumjeong,female,80,0,0,0.0,0.0,0.0,0.0
313734,2020-01-20,Busan,Gijang,female,80,0,0,0.0,0.0,0.0,0.0
313820,2020-01-20,Gyeongsangbuk-do,Gimcheon,female,80,0,0,0.0,0.0,0.0,0.0
313838,2020-01-20,Gyeongsangnam-do,Gimhae,female,80,0,0,0.0,0.0,0.0,0.0
313859,2020-01-20,Jeollabuk-do,Gimje,female,80,0,0,0.0,0.0,0.0,0.0
313793,2020-01-20,Gyeonggi-do,Gimpo,female,80,0,0,0.0,0.0,0.0,0.0
313747,2020-01-20,Chungcheongbuk-do,Goesan,female,80,0,0,0.0,0.0,0.0,0.0
313821,2020-01-20,Gyeongsangbuk-do,Goryeong,female,80,0,0,0.0,0.0,0.0,0.0
313782,2020-01-20,Gangwon-do,Goseong,female,80,0,0,0.0,0.0,0.0,0.0
313839,2020-01-20,Gyeongsangnam-do,Goseong,female,80,0,0,0.0,0.0,0.0,0.0
313794,2020-01-20,Gyeonggi-do,Goyang,female,80,0,0,0.0,0.0,0.0,0.0
313822,2020-01-20,Gyeongsangbuk-do,Gumi,female,80,0,0,0.0,0.0,0.0,0.0
313795,2020-01-20,Gyeonggi-do,Gunpo,female,80,0,0,0.0,0.0,0.0,0.0
313860,2020-01-20,Jeollabuk-do,Gunsan,female,80,0,0,0.0,0.0,0.0,0.0
313796,2020-01-20,Gyeonggi-do,Guri,female,80,0,0,0.0,0.0,0.0,0.0
313879,2020-01-20,Seoul,Guro,female,80,0,0,0.0,0.0,0.0,0.0
313797,2020-01-20,Gyeonggi-do,Gwacheon,female,80,0,0,0.0,0.0,0.0,0.0
313880,2020-01-20,Seoul,Gwanak,female,80,0,0,0.0,0.0,0.0,0.0
313881,2020-01-20,Seoul,Gwangjin,female,80,0,0,0.0,0.0,0.0,0.0
313798,2020-01-20,Gyeonggi-do,Gwangju,female,80,0,0,0.0,0.0,0.0,0.0
313799,2020-01-20,Gyeonggi-do,Gwangmyeong,female,80,0,0,0.0,0.0,0.0,0.0
313864,2020-01-20,Jeollanam-do,Gwangyang,female,80,0,0,0.0,0.0,0.0,0.0
313823,2020-01-20,Gyeongsangbuk-do,Gyeongju,female,80,0,0,0.0,0.0,0.0,0.0
313824,2020-01-20,Gyeongsangbuk-do,Gyeongsan,female,80,0,0,0.0,0.0,0.0,0.0
313753,2020-01-20,Chungcheongnam-do,Gyeryong,female,80,0,0,0.0,0.0,0.0,0.0
313852,2020-01-20,Incheon,Gyeyang,female,80,0,0,0.0,0.0,0.0,0.0
313735,2020-01-20,Busan,Haeundae,female,80,0,0,0.0,0.0,0.0,0.0
313840,2020-01-20,Gyeongsangnam-do,Haman,female,80,0,0,0.0,0.0,0.0,0.0
313841,2020-01-20,Gyeongsangnam-do,Hamyang,female,80,0,0,0.0,0.0,0.0,0.0
313800,2020-01-20,Gyeonggi-do,Hanam,female,80,0,0,0.0,0.0,0.0,0.0
313842,2020-01-20,Gyeongsangnam-do,Hapcheon,female,80,0,0,0.0,0.0,0.0,0.0
313775,2020-01-20,Gangwon-do,Hoengseong,female,80,0,0,0.0,0.0,0.0,0.0
313754,2020-01-20,Chungcheongnam-do,Hongseong,female,80,0,0,0.0,0.0,0.0,0.0
313801,2020-01-20,Gyeonggi-do,Hwaseong,female,80,0,0,0.0,0.0,0.0,0.0
313865,2020-01-20,Jeollanam-do,Hwasun,female,80,0,0,0.0,0.0,0.0,0.0
313802,2020-01-20,Gyeonggi-do,Icheon,female,80,0,0,0.0,0.0,0.0,0.0
313861,2020-01-20,Jeollabuk-do,Iksan,female,80,0,0,0.0,0.0,0.0,0.0
313776,2020-01-20,Gangwon-do,Inje,female,80,0,0,0.0,0.0,0.0,0.0
313862,2020-01-20,Jeollabuk-do,Jangsu,female,80,0,0,0.0,0.0,0.0,0.0
313858,2020-01-20,Jeju,Jeju,female,80,0,0,0.0,0.0,0.0,0.0
313863,2020-01-20,Jeollabuk-do,Jeonju,female,80,0,0,0.0,0.0,0.0,0.0
313748,2020-01-20,Chungcheongbuk-do,Jeungpyeong,female,80,0,0,0.0,0.0,0.0,0.0
313749,2020-01-20,Chungcheongbuk-do,Jincheon,female,80,0,0,0.0,0.0,0.0,0.0
313843,2020-01-20,Gyeongsangnam-do,Jinju,female,80,0,0,0.0,0.0,0.0,0.0
