,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
686367,2020-01-20,Gyeongsangbuk-do,Andong,All,100,0,0,0.0,0.0,0.0,0.0
686339,2020-01-20,Gyeonggi-do,Ansan,All,100,0,0,0.0,0.0,0.0,0.0
686340,2020-01-20,Gyeonggi-do,Anseong,All,100,0,0,0.0,0.0,0.0,0.0
686341,2020-01-20,Gyeonggi-do,Anyang,All,100,0,0,0.0,0.0,0.0,0.0
686302,2020-01-20,Chungcheongnam-do,Asan,All,100,0,0,0.0,0.0,0.0,0.0
686368,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,100,0,0,0.0,0.0,0.0,0.0
686342,2020-01-20,Gyeonggi-do,Bucheon,All,100,0,0,0.0,0.0,0.0,0.0
686280,2020-01-20,Busan,Buk,All,100,0,0,0.0,0.0,0.0,0.0
686318,2020-01-20,Daegu,Buk,All,100,0,0,0.0,0.0,0.0,0.0
686335,2020-01-20,Gwangju,Buk,All,100,0,0,0.0,0.0,0.0,0.0
686447,2020-01-20,Ulsan,Buk,All,100,0,0,0.0,0.0,0.0,0.0
686401,2020-01-20,Incheon,Bupyeong,All,100,0,0,0.0,0.0,0.0,0.0
686281,2020-01-20,Busan,Busanjin,All,100,0,0,0.0,0.0,0.0,0.0
686303,2020-01-20,Chungcheongnam-do,Buyeo,All,100,0,0,0.0,0.0,0.0,0.0
686386,2020-01-20,Gyeongsangnam-do,Changnyeong,All,100,0,0,0.0,0.0,0.0,0.0
686387,2020-01-20,Gyeongsangnam-do,Changwon,All,100,0,0,0.0,0.0,0.0,0.0
686304,2020-01-20,Chungcheongnam-do,Cheonan,All,100,0,0,0.0,0.0,0.0,0.0
686369,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,100,0,0,0.0,0.0,0.0,0.0
686295,2020-01-20,Chungcheongbuk-do,Cheongju,All,100,0,0,0.0,0.0,0.0,0.0
686370,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,100,0,0,0.0,0.0,0.0,0.0
686324,2020-01-20,Gangwon-do,Cheorwon,All,100,0,0,0.0,0.0,0.0,0.0
686371,2020-01-20,Gyeongsangbuk-do,Chilgok,All,100,0,0,0.0,0.0,0.0,0.0
686325,2020-01-20,Gangwon-do,Chuncheon,All,100,0,0,0.0,0.0,0.0,0.0
686296,2020-01-20,Chungcheongbuk-do,Chungju,All,100,0,0,0.0,0.0,0.0,0.0
686319,2020-01-20,Daejeon,Daedeok,All,100,0,0,0.0,0.0,0.0,0.0
686311,2020-01-20,Daegu,Dalseo,All,100,0,0,0.0,0.0,0.0,0.0
686312,2020-01-20,Daegu,Dalseong,All,100,0,0,0.0,0.0,0.0,0.0
686297,2020-01-20,Chungcheongbuk-do,Danyang,All,100,0,0,0.0,0.0,0.0,0.0
686422,2020-01-20,Seoul,Dobong,All,100,0,0,0.0,0.0,0.0,0.0
686282,2020-01-20,Busan,Dong,All,100,0,0,0.0,0.0,0.0,0.0
686313,2020-01-20,Daegu,Dong,All,100,0,0,0.0,0.0,0.0,0.0
686320,2020-01-20,Daejeon,Dong,All,100,0,0,0.0,0.0,0.0,0.0
686336,2020-01-20,Gwangju,Dong,All,100,0,0,0.0,0.0,0.0,0.0
686402,2020-01-20,Incheon,Dong,All,100,0,0,0.0,0.0,0.0,0.0
686448,2020-01-20,Ulsan,Dong,All,100,0,0,0.0,0.0,0.0,0.0
686423,2020-01-20,Seoul,Dongdaemun,All,100,0,0,0.0,0.0,0.0,0.0
686343,2020-01-20,Gyeonggi-do,Dongducheon,All,100,0,0,0.0,0.0,0.0,0.0
